"last_name, first_name","player_id","year","player_age","pa","double","home_run","k_percent","bb_percent","xwoba","exit_velocity_avg","out_zone_swing_miss","pull_percent","opposite_percent","groundballs_percent"
"Hernández, Teoscar",606192,2023,30,678,29,26,31.1,5.6,".336","91.3",277,36.6,25.9,42.8
"Marte, Ketel",606466,2023,29,650,26,25,16.8,10.9,".342","91.1",116,42.2,20.2,45.8
"Haase, Eric",606992,2023,30,293,8,4,27.6,5.8,".253","87.1",107,38.5,24.1,43.1
"Nimmo, Brandon",607043,2023,30,682,30,24,21.4,10.9,".352","91.8",119,31,31.9,41.2
"Peterson, Jace",607054,2023,33,430,10,6,23.5,10.9,".287","85.7",98,35.3,28.1,43.2
"Turner, Trea",607208,2023,30,691,35,26,21.7,6.5,".330","89.9",258,35.9,23.5,40.2
"Pillar, Kevin",607680,2023,34,206,10,9,24.3,2.9,".295","87.9",65,48.7,20.7,35.3
"Stallings, Jacob",607732,2023,33,276,14,3,24.3,9.8,".262","89.7",60,34.1,29.6,48
"Ramírez, José",608070,2023,30,691,36,24,10.6,10.6,".359","90",117,49.6,19.9,34.9
"Bregman, Alex",608324,2023,29,724,28,25,12,12.7,".351","88.6",82,40.8,22.2,35.4
"Gallo, Joey",608336,2023,29,332,9,21,42.8,14.5,".295","93",135,57.9,20.7,29.3
"Kelly, Carson",608348,2023,28,151,5,2,26.5,9.3,".245","86.8",30,33,27.8,42.3
"Seager, Corey",608369,2023,29,536,42,33,16.4,9.1,".412","93.3",149,39,24.1,40.3
"Winker, Jesse",608385,2023,29,197,5,1,25.9,13.2,".287","86.8",36,40.5,23.3,38.8
"Murphy, Tom",608596,2023,32,159,12,8,27.7,6.3,".351","89.5",46,46.6,22.3,45.6
"Jankowski, Travis",608671,2023,32,287,12,1,14.6,12.2,".302","85.4",27,30.8,29.8,51.9
"Refsnyder, Rob",608701,2023,32,243,9,1,19.3,13.6,".342","87.7",32,39.5,19.7,43.9
"Meneses, Joey",608841,2023,31,657,36,13,19.8,5.8,".288","89.4",173,39.5,27.5,48.1
"Swanson, Dansby",621020,2023,29,638,25,22,24.1,10.3,".345","89.3",133,42.9,20.1,44.1
"Newman, Kevin",621028,2023,29,253,16,3,13.4,6.7,".311","86.5",30,38.4,25.8,44.9
"Taylor, Chris",621035,2023,32,384,15,15,32.6,10.7,".312","86.2",100,45.8,26.6,31.8
"Correa, Carlos",621043,2023,28,580,29,18,22.6,10.2,".327","90.4",136,35.5,27.2,46.4
"Taylor, Tyrone",621438,2023,29,243,17,10,22.6,3.3,".304","87.7",67,50.3,14.7,33.9
"Buxton, Byron",621439,2023,29,347,17,17,31.4,10.1,".316","91.5",108,49.2,17.1,31.7
"Stewart, DJ",621466,2023,29,185,9,11,30.3,8.1,".339","89.9",57,58.5,13.2,40.6
"Ward, Taylor",621493,2023,29,409,18,14,19.6,9.5,".338","90.7",87,37.6,25.2,41.1
"Remillard, Zach",621545,2023,29,160,7,1,30,5,".219","85.7",47,41.7,19.4,55.3
"Wisdom, Patrick",621550,2023,31,302,8,23,36.8,9.9,".339","92.7",86,44.7,16.4,32.1
"Wendle, Joey",621563,2023,33,318,16,2,21.1,4.1,".263","89.2",87,29.2,31.4,55.9
"Olson, Matt",621566,2023,29,720,27,54,23.2,14.4,".392","93.7",164,36,23.8,38.7
"Duffy, Matt",622110,2023,32,209,8,2,18.7,5.7,".298","86.4",42,32.5,28.6,50.6
"Margot, Manuel",622534,2023,28,336,21,4,16.4,5.4,".301","87.9",79,39,27.4,47.1
"Reyes, Pablo",622569,2023,29,185,9,2,11.4,7.6,".310","88.1",17,40,20,43.3
"Mateo, Jorge",622761,2023,28,350,14,7,23.4,6.3,".289","88.4",118,38.1,25,45.9
"Ramírez, Harold",623912,2023,28,434,19,12,18.2,5.1,".319","89.1",158,32.1,28.4,55.4
"Santander, Anthony",623993,2023,28,656,41,28,23.2,8.4,".319","90.6",169,46,21,35
"Alonso, Pete",624413,2023,28,658,21,46,22.9,9.9,".368","89.5",160,43.7,23.5,36.3
"Arroyo, Christian",624414,2023,28,206,16,3,21.8,3.4,".273","86.3",62,33.3,28.8,46.4
"Biggio, Cavan",624415,2023,28,338,12,9,26,11.8,".314","88.4",62,41.4,22.7,38.9
"Conforto, Michael",624424,2023,30,470,14,15,22.6,11.3,".330","88.9",107,31.6,25,44.7
"Frazier, Adam",624428,2023,31,455,21,13,14.9,7,".301","85.7",94,36.3,26.6,37.4
"Trevino, Jose",624431,2023,30,168,4,4,13.1,4.8,".279","85.8",30,34.6,25.7,51.5
"McGuire, Reese",624512,2023,28,206,12,1,25.7,5.3,".242","84",51,35,27.7,56.2
"Soler, Jorge",624585,2023,31,580,24,36,24.3,11.4,".374","91.3",146,46.6,17.7,36.2
"Sosa, Edmundo",624641,2023,27,300,15,10,24.7,2.7,".292","86.8",99,47.1,19.7,42.8
"Ibáñez, Andy",628451,2023,30,383,23,11,18,6.3,".331","89.1",102,34.9,25.6,44.3
"Cronenworth, Jake",630105,2023,29,522,24,10,18.6,8.8,".305","87.4",89,35.4,27.2,37.6
"Azocar, José",640492,2023,27,102,6,2,23.5,3.9,".305","87",28,37.5,31.9,48.6
"Anderson, Tim",641313,2023,30,524,18,1,23.3,5,".279","87.8",140,29.5,27.6,61.4
"Bauers, Jake",641343,2023,27,272,15,12,34.9,9.9,".336","89.1",82,41.3,23.3,37.3
"Bellinger, Cody",641355,2023,27,556,29,26,15.6,7.2,".327","87.9",103,43.2,21.2,35.8
"Calhoun, Willie",641432,2023,28,149,7,5,13.4,9.4,".305","90.7",19,36.5,18.3,38.3
"Crawford, J.P.",641487,2023,28,638,35,19,19.6,14.7,".340","88.3",91,43.2,22.7,39.6
"Davis, Jonathan",641505,2023,31,104,4,2,27.9,6.7,".292","84.4",20,35.4,29.2,50.8
"Delay, Jason",641511,2023,28,187,11,1,23.5,7.5,".263","83.8",48,38.9,31.7,46.8
"Fraley, Jake",641584,2023,28,380,18,15,18.7,9.7,".328","84.6",92,45.1,20.7,38.3
"Garver, Mitch",641598,2023,32,344,11,19,23.8,12.8,".365","90",63,47.7,17.3,29.9
"Guillorme, Luis",641645,2023,28,120,6,1,23.3,8.3,".236","85.9",21,23.2,37.8,42.7
"Hampson, Garrett",641658,2023,28,252,12,3,26.6,9.1,".291","86.6",60,35.2,30.8,45.3
"Heim, Jonah",641680,2023,28,501,28,18,19.2,8,".324","89.2",111,45.3,21.7,36.3
"Mancini III, Trey",641820,2023,31,263,12,4,29.7,8,".272","88.9",84,35.6,26.9,47.5
"McKinney, Billy",641856,2023,28,147,3,6,26.5,11.6,".346","89.1",34,48.9,18.9,41.1
"McMahon, Ryan",641857,2023,28,627,31,23,31.6,10.8,".335","90.8",165,33.9,27.5,44.2
"O'Neill, Tyler",641933,2023,28,266,14,9,25.2,10.5,".334","89.2",69,35.7,22.2,43.3
"Palacios, Joshua",641943,2023,27,264,9,10,21.2,4.5,".318","91.3",59,41.2,19.6,47.9
"Smith, Dominic",642086,2023,28,586,21,12,15.5,8,".320","86.3",114,36.1,25.3,42.7
"Tellez, Rowdy",642133,2023,28,351,9,13,24.5,10,".306","89.9",69,35.7,23.5,37.8
"Thaiss, Matt",642136,2023,28,307,6,9,27,11.7,".331","88.5",61,37.9,26.9,42.9
"Mejía, Francisco",642336,2023,27,160,11,5,23.8,3.8,".243","87.5",43,47.8,17.4,37.4
"Siri, Jose",642350,2023,27,364,13,25,35.7,5.5,".298","88.4",155,45.8,20.3,40.6
"Rosario, Amed",642708,2023,27,545,25,6,18.2,5.3,".305","88.3",152,30.4,29,48.1
"Adames, Willy",642715,2023,27,638,29,24,25.9,11.1,".335","87.4",226,45.2,18.5,36.3
"Estrada, Thairo",642731,2023,27,530,26,14,22.6,4.2,".292","85.9",149,44.3,22.8,45.4
"Wynns, Austin",642851,2023,32,145,6,1,26.9,6.2,".224","86.7",30,36.8,28.4,47.4
"Benintendi, Andrew",643217,2023,28,621,34,5,14.3,8.4,".310","86.6",87,29.8,28.9,39.6
"Cooper, Garrett",643265,2023,32,457,18,17,28.9,6.8,".318","89",177,34.9,25,42.8
"Dubón, Mauricio",643289,2023,28,492,26,10,14.2,3.9,".303","87",83,31.3,30,45.5
"Jansen, Danny",643376,2023,28,301,15,17,20.6,7.6,".316","88.3",62,51.5,19.9,34
"Kemp, Tony",643393,2023,31,419,13,5,9.5,10.5,".297","86.7",42,44.1,16.7,48.6
"Kiner-Falefa, Isiah",643396,2023,28,361,12,6,19.4,7.8,".295","88.8",73,32.3,26.5,50.4
"McNeil, Jeff",643446,2023,31,648,25,10,10,6,".294","86",95,37.5,27.2,42.2
"Tauchman, Mike",643565,2023,32,401,18,8,21.4,14,".345","88.4",70,32.9,30.6,47.1
"Chang, Yu",644374,2023,27,112,2,6,30.4,2.7,".258","88.8",47,50.7,21.9,45.2
"Albies, Ozzie",645277,2023,26,660,30,33,16.2,7,".340","88.7",167,51.7,16.7,36.8
"Robles, Victor",645302,2023,26,126,5,0,14.3,8.7,".322","86.7",22,36.6,29,54.8
"Herrera, Jose",645444,2023,26,120,5,0,25,10.8,".260","85.9",16,48.1,26,46.8
"Ford, Mike",645801,2023,30,251,6,16,32.3,9.6,".314","88.8",72,43.9,19.4,31.7
"Devers, Rafael",646240,2023,26,656,34,33,19.2,9.5,".380","93.1",141,35.9,24.3,42.7
"Naylor, Josh",647304,2023,26,495,31,17,13.7,6.7,".346","89.1",117,39.4,26.9,43.2
"Díaz, Aledmys",649557,2023,32,344,20,4,19.2,4.9,".271","87.8",77,40.2,22.8,47.2
"Urías, Luis",649966,2023,26,177,6,3,23.2,11.9,".297","84.9",41,49.5,19.4,46.6
"Arraez, Luis",650333,2023,26,617,30,10,5.5,5.7,".354","88.3",42,26.8,32,42.8
"Jiménez, Eloy",650391,2023,26,489,23,18,19,6.1,".314","90.9",167,36.4,23.6,53.2
"Torres, Gleyber",650402,2023,26,672,28,25,14.6,10,".362","89.7",125,33.9,26.6,38.9
"Castro, Willi",650489,2023,26,409,18,9,24.2,8.3,".301","86.5",132,38.6,26.5,41.7
"Díaz, Yandy",650490,2023,31,600,35,22,15.7,10.8,".383","93.4",93,27.7,27.9,52.2
"De La Cruz, Bryan",650559,2023,26,626,32,19,22.7,6.4,".331","89.9",184,34.4,26.7,40.7
"Rengifo, Luis",650859,2023,26,445,15,16,18.4,9.2,".323","89.1",108,39.2,24.1,46.8
"Pinto, René",650907,2023,26,105,3,6,32.4,1.9,".329","90.5",30,43.5,26.1,31.9
"Monasterio, Andruw",655316,2023,26,315,14,3,21,8.9,".308","88.8",57,33.9,27.5,33.5
"Adams, Riley",656180,2023,27,158,13,4,28.5,7,".281","89.9",49,41,33,34
"Chapman, Matt",656305,2023,30,581,39,17,28.4,10.7,".337","93.4",103,36.7,25.4,35
"Fairchild, Stuart",656413,2023,27,255,16,5,27.1,9.8,".314","85.9",72,51,21.9,40
"Garrett, Stone",656448,2023,27,271,17,9,30.3,9.6,".345","91.1",92,33.1,27.4,31.8
"Joe, Connor",656582,2023,30,472,31,11,23.3,10.6,".329","88.9",83,37.2,24,35.5
"McKinstry, Zach",656716,2023,28,518,21,9,21.8,8.5,".312","87.2",116,30.6,28.9,35.7
"Mullins II, Cedric",656775,2023,28,455,23,15,22.2,9.5,".291","88.9",95,44.5,18.7,36.8
"O'Hearn, Ryan",656811,2023,29,368,22,14,22.3,4.1,".324","91.9",101,38.4,27.6,44
"Rivera, Emmanuel",656896,2023,27,283,13,4,19.8,7.8,".312","90.7",81,32.2,27.8,43.4
"Schwarber, Kyle",656941,2023,30,720,19,47,29.9,17.5,".364","92.4",183,52.5,14.7,34.6
"Smith, Pavin",656976,2023,27,228,5,7,19.7,15.4,".330","89.9",48,32.9,20.5,43.8
"Thomas, Lane",657041,2023,27,682,36,28,25.8,5.3,".319","88.5",165,47.7,19,43.4
"Verdugo, Alex",657077,2023,27,602,37,13,15.4,7.5,".331","89.2",92,34.9,25.5,44.8
"Wong, Connor",657136,2023,27,403,25,9,33.3,5.5,".274","89.1",139,42.7,23.7,43.6
"DeJong, Paul",657557,2023,29,400,13,14,30.3,5.3,".278","85.5",149,43.9,30,39.9
"Laureano, Ramón",657656,2023,28,404,18,9,28.2,8.2,".307","88.2",134,42.3,26.2,46
"Sheets, Gavin",657757,2023,27,344,10,10,19.2,8.1,".267","88.1",82,47.4,20.9,37.8
"Olivares, Edward",658668,2023,27,385,23,12,16.6,5.7,".338","87.3",98,42.1,25.7,42.8
"Moncada, Yoán",660162,2023,28,357,20,11,30,5.6,".314","89.4",105,44.3,20.6,41.7
"Ohtani, Shohei",660271,2023,28,599,26,44,23.9,15.2,".427","94.4",181,37,25.2,42.6
"Acuña Jr., Ronald",660670,2023,25,735,35,41,11.4,10.9,".460","94.7",102,37,23,48.8
"Ruiz, Keibert",660688,2023,24,562,24,18,10.3,5.5,".322","87.4",89,45.2,18.6,38.8
"Montero, Elehuris",660707,2023,24,307,15,11,36.2,4.9,".254","88.3",175,39.8,25,44.9
"Gonzalez, Oscar",660757,2023,25,180,7,2,25.6,2.8,".271","88.5",75,30.5,30.5,50.8
"Sánchez, Jesús",660821,2023,25,402,23,14,26.6,9.5,".350","90.4",131,32.9,33.3,49.8
"Contreras, William",661388,2023,25,611,38,17,20.6,10.3,".335","91.3",137,32.6,27.8,55.4
"Varsho, Daulton",662139,2023,26,581,23,20,23.2,7.7,".302","87.8",142,48,21.5,35.9
"Perkins, Blake",663368,2023,26,168,7,4,27.4,13.7,".279","85.8",22,38.4,32.3,43.4
"Nootbaar, Lars",663457,2023,25,503,23,14,19.7,14.3,".356","89.1",60,32,25.1,50.5
"Nevin, Tyler",663527,2023,26,111,3,2,22.5,10.8,".305","89.3",21,28.2,33.8,45.1
"Hoerner, Nico",663538,2023,26,688,27,9,12.1,7.1,".311","86.6",92,30.6,28.8,47.2
"Riley, Austin",663586,2023,26,715,32,37,24.1,8.3,".365","92.3",178,38.7,23.4,41.1
"Madrigal, Nick",663611,2023,26,294,16,2,8.2,3.4,".294","86.2",32,29.9,25.9,56.2
"Larnach, Trevor",663616,2023,26,212,7,8,34,12.7,".323","90.1",74,38.9,18.6,34.5
"Mountcastle, Ryan",663624,2023,26,470,21,18,22.8,7.9,".356","91.4",167,31.3,29.4,44
"McKenna, Ryan",663630,2023,26,139,7,2,28.8,6.5,".276","91",55,33.3,27.6,46
"Hayes, Ke'Bryan",663647,2023,26,525,31,15,19.8,5.3,".321","92.2",124,27,31.3,42
"Tucker, Kyle",663656,2023,26,674,37,29,13.6,11.9,".386","90.2",106,44.1,23.2,38.6
"India, Jonathan",663697,2023,26,529,23,17,20.6,9.8,".339","89.5",90,41.5,27.3,39.5
"Raleigh, Cal",663728,2023,26,569,23,30,27.8,9.5,".330","89.5",185,50.8,19.9,31.7
"Fortes, Nick",663743,2023,26,323,10,6,18.3,5.3,".262","88.2",44,40.8,22.5,46.3
"Grisham, Trent",663757,2023,26,555,31,13,27.7,13.5,".322","90.3",114,43.8,22.5,38.1
"Vierling, Matt",663837,2023,26,530,21,10,21.1,8.3,".322","89.1",98,32,33.6,49.1
"Rivas III, Alfonso",663845,2023,26,123,10,3,29.3,7.3,".282","89.2",32,36,26.7,37.3
"Stephenson, Tyler",663886,2023,26,517,20,13,26.1,9.1,".314","89.4",126,36.6,27.8,48.9
"Rodgers, Brendan",663898,2023,26,192,9,4,21.4,5.7,".321","88.3",52,29.9,24.8,53.3
"Lowe, Nathaniel",663993,2023,27,724,38,17,22.8,12.8,".339","89.8",132,28.4,29.7,48.2
"Happ, Ian",664023,2023,28,691,35,21,22.1,14.3,".350","89.9",150,37.2,26.1,41.8
"France, Ty",664034,2023,28,665,32,12,17.6,6.5,".342","87.5",187,39.7,21.7,41.8
"Lowe, Brandon",664040,2023,28,436,15,21,27.3,11.5,".338","91.4",163,47.1,14.9,41.4
"Bader, Harrison",664056,2023,29,344,12,7,17.2,4.9,".288","85.9",98,38.5,24.2,37
"Haggerty, Sam",664059,2023,29,108,3,1,15.7,13.9,".324","85.9",21,48,24,44
"Moore, Dylan",664238,2023,30,165,9,7,33.9,9.7,".317","89",54,44.9,20.2,29.2
"Straw, Myles",664702,2023,28,518,18,1,18.7,8.1,".272","86.3",47,23.9,35.8,48.5
"Isbel, Kyle",664728,2023,26,313,22,5,18.8,5.4,".289","89.4",69,36.9,23.7,42.4
"Bohm, Alec",664761,2023,26,611,31,20,15.4,6.9,".343","89.4",109,28.3,29.6,42.6
"Wade Jr., LaMonte",664774,2023,29,519,14,17,18.3,14.6,".360","88.4",94,43,26.3,39.5
"Zavala, Seby",664874,2023,29,193,4,7,36.3,6.2,".246","87.5",85,41.3,18.3,40.4
"Brown, Seth",664913,2023,30,378,19,14,26.7,7.9,".322","90.5",141,42.9,21.6,37.1
"McCarthy, Jake",664983,2023,25,312,7,2,19.9,8.3,".293","85.3",82,40.2,29.7,54.3
"Clemens, Kody",665019,2023,27,148,7,4,27,5.4,".271","90.4",39,40.4,21.2,40.4
"Walsh, Jared",665120,2023,29,116,4,4,38.8,9.5,".225","86.1",43,57.6,20.3,35.6
"Maton, Nick",665155,2023,26,293,9,8,24.9,13,".285","86.1",85,37.4,25.7,36.3
"Peña, Jeremy",665161,2023,25,634,32,10,20.3,6.8,".310","88",244,41.8,22.7,54.4
"Tatis Jr., Fernando",665487,2023,24,635,33,25,22.2,8.3,".364","91.9",191,39.5,17.8,47.7
"Guerrero Jr., Vladimir",665489,2023,24,682,30,26,14.7,9.8,".378","92.1",151,38.3,21.7,45.3
"Soto, Juan",665742,2023,24,708,32,35,18.2,18.6,".408","93.2",102,35.5,21.3,51.9
"Taveras, Leody",665750,2023,24,554,31,14,21.1,6.3,".319","90.1",133,28.7,29.2,45.9
"Amaya, Miguel",665804,2023,24,156,4,5,25.6,7.7,".332","87",44,40.9,24.7,36.6
"Cabrera, Oswaldo",665828,2023,24,330,11,5,21.8,7.6,".259","87.8",70,35.9,28.1,48.5
"Valdez, Enmanuel",665839,2023,24,149,8,6,24.8,5.4,".305","87.5",35,33.3,20.6,46.1
"Chisholm Jr., Jazz",665862,2023,25,383,12,19,30.8,6.8,".307","90.3",121,41.4,22.8,50.2
"Ruiz, Esteury",665923,2023,24,497,24,5,19.9,4,".271","82.7",127,38,28.2,50.7
"Giménez, Andrés",665926,2023,24,616,27,15,18.2,5.2,".297","84.8",182,40,23.9,46.7
"Aranda, Jonathan",666018,2023,25,103,4,2,30.1,12.6,".276","89",32,49.1,26.3,54.4
"Fermin, Freddy",666023,2023,28,235,10,9,21.3,5.5,".333","89.9",63,40.4,22.2,47.4
"Jones, Nolan",666134,2023,25,424,22,20,29.7,12.5,".362","90.1",95,34.7,32.2,43.8
"Kirilloff, Alex",666135,2023,25,319,14,11,25.1,8.8,".334","88.6",99,32.8,29.9,39.2
"Lowe, Josh",666139,2023,25,501,33,20,24.8,6.2,".341","89.1",174,30.4,27.8,39.1
"Fletcher, Dominic",666150,2023,25,102,5,2,21.6,6.9,".263","89.7",23,34.2,20.5,52.1
"Moniak, Mickey",666160,2023,25,323,21,14,35,2.8,".308","89",159,45.5,20.2,32.3
"Sabol, Blake",666165,2023,25,344,10,13,34,7,".280","89.1",107,36,27.9,45.7
"Benson, Will",666181,2023,25,329,15,11,31.3,12.2,".321","90.2",77,38.4,18.4,38.4
"Bichette, Bo",666182,2023,25,601,30,20,19.1,4.5,".363","90.2",155,25.8,40.5,46.4
"Carlson, Dylan",666185,2023,24,255,8,5,19.2,10.2,".318","89.3",48,32.9,25.4,43.9
"Naylor, Bo",666310,2023,23,230,13,11,23,13,".309","87.7",49,38.4,27.4,31.5
"Julien, Edouard",666397,2023,24,408,16,16,31.4,15.7,".345","89.5",72,40.2,28.5,50
"Morel, Christopher",666624,2023,24,429,17,26,31,8.4,".340","92.1",143,51.6,15.5,42.6
"Castro, Rodolfo",666801,2023,24,256,7,6,28.9,9,".268","87.2",84,51.9,18.8,55.8
"Alu, Jake",666906,2023,26,175,2,2,24,5.7,".283","88.6",43,40.8,20.8,55.8
"García, Adolis",666969,2023,30,632,29,39,27.7,10.3,".366","92.1",197,39.6,24.9,37.8
"Gurriel Jr., Lourdes",666971,2023,29,592,35,24,17.4,5.6,".324","89.7",114,39.1,26.7,43.3
"Julks, Corey",667452,2023,27,323,14,6,23.2,6.8,".295","87.9",82,37.8,24.9,36.9
"Rooker Jr., Brent",667670,2023,28,526,20,30,32.7,9.3,".343","91.6",196,35.3,24.7,33.2
"Arozarena, Randy",668227,2023,28,654,19,23,23.9,12.2,".351","91.7",158,33.8,22.8,43.3
"Pratto, Nick",668472,2023,24,345,16,7,40,8.4,".278","87.5",128,37.2,23.8,36.6
"Rogers, Jake",668670,2023,28,365,11,21,32.3,7.7,".321","90.4",78,41.7,22.7,36.6
"Bleday, JJ",668709,2023,25,303,11,10,23.8,13.9,".300","88.6",66,46,22.5,43.9
"Steer, Spencer",668715,2023,25,665,37,23,20.9,10.2,".333","88.7",136,40.5,25.7,38
"Baddoo, Akil",668731,2023,24,357,13,11,24.9,11.8,".301","88.1",95,37.2,28.8,46.9
"Knizner, Andrew",668800,2023,28,241,11,10,25.7,5,".286","89.6",60,36,28,42.1
"Reynolds, Bryan",668804,2023,28,640,31,24,21.6,8.3,".360","90.9",186,37.8,27.4,44.1
"Vientos, Mark",668901,2023,23,233,5,9,30.5,4.3,".304","92.5",82,35.6,20.1,53.7
"Lewis, Royce",668904,2023,24,239,7,15,23,8.4,".351","90.2",61,37.7,24.7,34.6
"Turang, Brice",668930,2023,23,448,9,6,21,8.5,".274","85.5",85,27.6,32.1,42.5
"Rutschman, Adley",668939,2023,25,687,31,20,14.7,13.4,".373","88.4",97,37.2,31.5,42.9
"Rojas, Josh",668942,2023,29,350,17,4,23.1,7.7,".278","87.1",75,42.3,25.9,41.8
"Melendez Jr., MJ",669004,2023,24,602,29,16,28.2,10.3,".325","93.2",172,42,21,35.4
"Marsh, Brandon",669016,2023,25,472,25,12,30.5,12.5,".322","91.3",131,37.4,30.9,45.7
"Langeliers, Shea",669127,2023,25,490,19,22,29.2,6.9,".297","90.6",151,43.8,25.6,36.7
"Campusano, Luis",669134,2023,24,174,7,7,12.1,4,".353","88.5",28,42,21,40.6
"Murphy, Sean",669221,2023,28,438,21,21,22.4,11.2,".395","91.5",94,48,16.8,41.4
"Senzel, Nick",669222,2023,28,330,10,13,22.4,7.9,".296","87.4",61,45,23.1,42.4
"Edman, Tommy",669242,2023,28,528,25,13,15.9,6.6,".312","89.1",88,41,21.9,51.7
"Smith, Will",669257,2023,28,554,21,19,16.1,11.4,".350","89.3",82,34.9,28.9,37.7
"Suwinski, Jack",669261,2023,24,534,21,26,32.2,14,".346","90.5",118,40.2,23.1,28.1
"Espinal, Santiago",669289,2023,28,254,14,2,14.2,7.1,".293","87",41,40.6,24.4,44.2
"Miranda, Jose",669304,2023,25,152,4,3,15.8,5.9,".281","87.9",39,43.2,21.2,49.2
"Gorman, Nolan",669357,2023,23,464,17,27,31.9,11.4,".354","91",147,43.1,28.1,28.5
"Burger, Jake",669394,2023,27,540,28,34,27.6,5.9,".359","91.9",227,45.8,17.9,42.9
"Allen, Nick",669397,2023,24,329,4,4,15.8,5.2,".250","84.8",65,27.8,30.1,54.8
"Schmitt, Casey",669477,2023,24,277,15,5,23.5,4.7,".282","88.1",85,37.6,26.3,41.8
"Smith, Josh",669701,2023,25,232,8,6,23.7,10.8,".321","88.5",45,42.7,22.4,46.2
"Triolo, Jared",669707,2023,25,209,9,3,30.1,11.5,".324","86.6",62,38.7,28.6,40.3
"Hays, Austin",669720,2023,27,566,36,16,24.9,6.7,".309","89.4",169,37,24.5,44.8
"Call, Alex",669743,2023,28,439,14,8,17.8,12.1,".296","86.8",68,43,22.5,39.4
"Toglia, Michael",669911,2023,24,152,5,4,32.9,6.6,".255","90.2",71,39.6,30.8,38.5
"Lopez, Nicky",670032,2023,28,262,8,1,15.3,9.9,".292","86.7",53,30,27.4,57.9
"Raley, Luke",670042,2023,28,406,23,19,31.5,6.9,".327","91.1",165,43.1,22.4,43.5
"Short, Zack",670097,2023,28,253,9,7,26.1,11.1,".297","87.6",41,47.2,20.1,37.1
"Mastrobuoni, Miles",670156,2023,27,149,5,1,21.5,8.7,".299","87.5",25,35.6,27.9,45.2
"Wallner, Matt",670242,2023,25,254,11,14,31.5,11,".374","91.9",71,45.9,27.1,31.6
"Alvarez, Yordan",670541,2023,26,496,24,31,18.5,13.9,".435","93.3",112,40.4,27.3,36
"Paredes, Isaac",670623,2023,24,571,24,31,18.2,10.2,".315","86.9",119,52.7,19.3,31.6
"Walls, Taylor",670764,2023,26,349,12,8,26.4,12.6,".274","86.7",60,36.3,25.5,35.8
"Friedl Jr., TJ",670770,2023,27,556,22,18,16.2,8.5,".289","86.7",95,42.3,21,42.8
"Casas, Triston",671213,2023,23,502,21,24,25.1,13.9,".370","91.1",102,40,21,36.4
"Waters, Drew",671221,2023,24,337,11,8,31.8,8,".313","87.4",115,40.4,24.2,34.3
"García, Luis",671277,2023,23,482,18,9,12.4,5.6,".308","88.3",82,32.2,27.1,53.4
"Freeman, Tyler",671289,2023,24,168,7,4,17.9,6,".315","85.8",29,38.9,23,50.8
"Butler, Lawrence",671732,2023,22,129,4,4,27.1,3.1,".293","88.3",36,30.3,32.6,42.7
"Harris II, Michael",671739,2023,22,539,33,18,18.7,4.6,".357","90.9",135,33.3,27.9,48
"Bailey, Patrick",672275,2023,24,353,18,7,28.3,5.9,".313","88.7",86,41,25.3,43.7
"Kelenic, Jarred",672284,2023,23,416,25,11,31.7,9.9,".333","90.9",142,38.4,24.8,43.8
"Arias, Gabriel",672356,2023,23,345,15,10,32.8,8.1,".304","91.1",127,33,29.6,52.7
"Kirk, Alejandro",672386,2023,24,422,16,8,10.7,10,".320","87.6",56,27.1,27.1,50.5
"Diaz, Jordan",672478,2023,22,293,9,10,23.5,5.8,".285","90",116,33.8,27.9,53.4
"Moreno, Gabriel",672515,2023,23,380,19,7,19.7,7.6,".314","89.8",74,29.3,26.4,55.3
"Garcia, Maikel",672580,2023,23,515,20,4,22.3,7.4,".319","91.8",64,29.4,27.8,48.3
"Perdomo, Geraldo",672695,2023,23,495,20,6,17.4,12.9,".275","85.7",54,40.7,24.8,41.3
"Peraza, Oswald",672724,2023,23,191,8,2,26.2,6.8,".281","87.2",61,48,13,50.4
"Marcano, Tucupita",672779,2023,23,220,12,3,15.9,4.5,".292","88.3",31,38.4,25,43
"Sosa, Lenyn",672820,2023,23,173,6,6,23.1,2.9,".290","89.4",46,32,35.2,42.2
"Diaz, Yainer",673237,2023,24,377,22,23,19.6,2.9,".357","90.3",133,39.4,25.1,44.3
"Robert Jr., Luis",673357,2023,25,595,36,38,28.9,5,".350","89.1",255,45.2,23.9,36.4
"Kim, Ha-Seong",673490,2023,27,626,23,17,19.8,12,".313","86.2",71,42,20.8,41.3
"Suzuki, Seiya",673548,2023,28,583,31,20,22.3,10.1,".357","91.4",92,37,21.7,43.6
"Jung, Josh",673962,2023,25,515,25,23,29.3,5.8,".337","91.8",163,36.8,24,37.4
"Smith, Kevin",675656,2023,26,146,4,5,34.9,3.4,".237","88",54,32.6,38.2,47.2
"Williams, Alika",675961,2023,24,112,5,0,31.3,8,".244","83.4",39,35.8,22.4,49.3
"Westburg, Jordan",676059,2023,24,228,17,3,24.6,7,".315","90.2",56,45.2,18.7,41.3
"Noda, Ryan",676116,2023,27,495,22,16,34.3,15.6,".334","91.2",138,44.5,23.5,39.1
"Velázquez, Nelson",676369,2023,24,179,6,17,28.5,7.8,".374","91",59,45.5,26.8,38.4
"Burleson, Alec",676475,2023,24,347,20,8,13,6.6,".337","89.9",64,37.4,27.5,43.6
